6,1983,3.9705,0.0359,0.0073,0.7140,0.3780,0.2668,0.7709,0.5700,0.8647,0.5433,0.4166,0.5393,0.9888,0.0722,10.1384
7,1983,3.6172,0.0061,0.0000,0.3808,0.2142,0.0697,0.4948,0.4255,0.7465,0.4012,0.3487,0.4635,0.4328,0.0000,7.6011
8,1983,3.6557,0.0023,0.0000,0.1351,0.1507,0.0230,0.2367,0.1440,0.5782,0.2354,0.2683,0.3116,0.1209,0.0000,5.8620
9,1983,3.5864,0.0065,0.0000,0.0827,0.1895,0.0126,0.1227,0.1335,0.5526,0.2714,0.3254,0.2208,0.0685,0.0000,5.5727
10,1983,3.8415,0.0264,0.0019,0.2252,0.3166,0.0607,0.3323,0.5928,0.8443,0.3633,0.4468,0.4823,0.0919,0.0339,7.6601
11,1983,4.0505,0.1082,0.0262,0.6328,0.4213,0.3479,0.6820,0.6858,0.8968,0.5203,0.4895,0.5873,0.3629,0.0460,9.8576
12,1983,4.0631,0.1271,0.0333,0.9399,0.4908,0.5729,0.8306,0.6849,0.8803,0.5008,0.4944,0.5853,1.1248,0.1612,11.4893
1,1984,4.0789,0.2948,0.1012,1.4099,0.4482,0.5639,0.8258,0.6892,0.8822,0.5307,0.4940,0.5829,1.2581,0.4519,12.6118
2,1984,4.0543,0.6242,0.1787,1.5622,0.4460,0.4762,0.7927,0.6748,0.8827,0.5430,0.4971,0.5845,1.2769,0.6188,13.2122
3,1984,4.0771,0.6387,0.1709,1.4312,0.5084,0.6119,0.8185,0.6829,0.9015,0.5582,0.4970,0.5870,1.2702,0.7143,13.4676
4,1984,4.1037,0.5792,0.0640,1.3307,0.4654,0.6690,0.8473,0.6873,0.8972,0.5742,0.5086,0.5928,1.2214,0.5231,13.0640
5,1984,4.0843,0.2988,0.0438,1.0828,0.4584,0.4613,0.8199,0.6908,0.8930,0.5681,0.5010,0.5987,1.1297,0.1443,11.7750
6,1984,4.0281,0.0413,0.0070,0.7132,0.3926,0.2342,0.7341,0.6326,0.8290,0.4663,0.4377,0.5442,0.8709,0.0643,9.9955
7,1984,3.6002,0.0058,0.0000,0.3082,0.2180,0.0450,0.3764,0.4886,0.7143,0.2618,0.3437,0.4304,0.2978,0.0001,7.0902
8,1984,3.4722,0.0023,0.0000,0.0614,0.1061,0.0142,0.1461,0.3463,0.6218,0.1348,0.2733,0.2675,0.0684,0.0000,5.5146
9,1984,3.2935,0.0053,0.0000,0.0488,0.1168,0.0118,0.0679,0.2345,0.5441,0.0851,0.2718,0.2569,0.0307,0.0000,4.9673
10,1984,3.5621,0.0172,0.0016,0.1043,0.2463,0.0342,0.2997,0.6055,0.7827,0.1691,0.3880,0.4747,0.0496,0.0254,6.7605
11,1984,3.8577,0.0538,0.0214,0.4263,0.3594,0.1730,0.7309,0.6778,0.8535,0.3695,0.4928,0.5679,0.4588,0.0589,9.1018
12,1984,3.8880,0.1802,0.0334,0.9161,0.3465,0.3211,0.8060,0.6872,0.8859,0.5559,0.4932,0.5812,1.1253,0.3150,11.1350
1,1985,3.9196,0.2752,0.1266,1.1629,0.4090,0.5621,0.8302,0.6839,0.8949,0.5667,0.4970,0.5840,1.2645,0.7748,12.5513
2,1985,4.0179,0.3244,0.2143,1.2180,0.5073,0.6999,0.8411,0.6817,0.8923,0.5663,0.4995,0.5824,1.2822,0.9502,13.2776
3,1985,4.0134,0.5487,0.2030,1.2871,0.5347,0.6179,0.8272,0.6813,0.8933,0.5782,0.5036,0.5826,1.2801,1.0545,13.6056
4,1985,4.0918,0.6258,0.0731,1.1328,0.6121,0.8068,0.8436,0.6843,0.9038,0.5859,0.5113,0.5903,1.2516,0.6648,13.3780
5,1985,4.1063,0.3363,0.0491,0.8950,0.4929,0.6382,0.8099,0.6859,0.9073,0.5813,0.5034,0.5877,1.1723,0.3465,12.1122
6,1985,3.9391,0.0496,0.0071,0.5249,0.3967,0.3740,0.6073,0.5612,0.8417,0.5450,0.4302,0.5323,0.8792,0.0752,9.7633
7,1985,3.4726,0.0062,0.0002,0.1417,0.1455,0.0872,0.3582,0.4079,0.6732,0.3388,0.3791,0.3997,0.3046,0.0019,6.7168
8,1985,3.4128,0.0025,0.0000,0.0385,0.0534,0.0267,0.0956,0.2572,0.5700,0.2031,0.3503,0.2763,0.0606,0.0000,5.3468
9,1985,3.4462,0.0054,0.0003,0.0403,0.0625,0.0181,0.0380,0.1584,0.5955,0.1849,0.3128,0.2094,0.0304,0.0011,5.1032
10,1985,3.8266,0.0217,0.0020,0.0908,0.2508,0.0769,0.1256,0.5031,0.8414,0.3223,0.4273,0.4613,0.0396,0.0263,7.0156
11,1985,4.0345,0.0645,0.0316,0.4006,0.3678,0.2794,0.5754,0.6777,0.8635,0.4828,0.4772,0.5750,0.4049,0.0418,9.2767
12,1985,4.0413,0.1124,0.0443,0.6357,0.5396,0.5076,0.8151,0.6848,0.8149,0.5410,0.4914,0.5859,1.0955,0.2059,11.1155
1,1986,4.0776,0.3650,0.1322,0.8865,0.6446,0.7221,0.8464,0.6876,0.8567,0.5621,0.5027,0.5828,1.2534,0.6501,12.7697
2,1986,4.0716,0.4601,0.2271,1.0065,0.6763,0.7331,0.8228,0.6806,0.8758,0.5767,0.4993,0.5775,1.2646,1.0066,13.4785
